smiles,rt,filename,canonical_smiles,mol_idx,mol_id
C1=CC=C(C=C1)CC(=O)C(=O)O,3.015,0319_rtdata.tsv,O=C(O)C(=O)Cc1ccccc1,1546,M01546
C1=CC=C(C=C1)CC(C(=O)O)O,3.978,0319_rtdata.tsv,O=C(O)C(O)Cc1ccccc1,1254,M01254
CC(=O)NC(CC(=O)O)C(=O)O,0.722,0319_rtdata.tsv,CC(=O)NC(CC(=O)O)C(=O)O,1066,M01066
C1C(C(C(CC1(C(=O)O)O)O)O)O,0.604,0319_rtdata.tsv,O=C(O)C1(O)CC(O)C(O)C(O)C1,58,M00058
CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,3.015,0319_rtdata.tsv,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,304,M00304
C(CC(=O)O)C(=O)O,1.076,0319_rtdata.tsv,O=C(O)CCC(=O)O,59,M00059
C1=C(NC=N1)C=CC(=O)O,0.704,0319_rtdata.tsv,O=C(O)C=Cc1cnc[nH]1,997,M00997
CC=C(C)C(=O)NCC(=O)O,2.832,0319_rtdata.tsv,CC=C(C)C(=O)NCC(=O)O,1834,M01834
C(CC(=O)O)C(CC(=O)O)O,1.196,0319_rtdata.tsv,O=C(O)CCC(O)CC(=O)O,1921,M01921
C1=CC(=C(N=C1)C(=O)O)C(=O)O,0.775,0319_rtdata.tsv,O=C(O)c1cccnc1C(=O)O,1508,M01508
C1=CC(=CC=C1CC(C(=O)O)O)O,2.951,0319_rtdata.tsv,O=C(O)C(O)Cc1ccc(O)cc1,1218,M01218
O=C(NP(=O)(OC)SC)C,2.192,0319_rtdata.tsv,COP(=O)(NC(C)=O)SC,1922,M01922
ClC1=CC=C(C=C1)C(O)(CN2N=CN=C2)C(C)C3CC3,5.824,0319_rtdata.tsv,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,594,M00594
O=C(NC1=CC=C(F)C=C1F)C2=CC=CN=C2OC3=CC=CC(=C3)C(F)(F)F,6.318,0319_rtdata.tsv,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,611,M00611
O=C(NCC1=NC=C(C=C1Cl)C(F)(F)F)C=2C(Cl)=CC=CC2Cl,5.685,0319_rtdata.tsv,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,1930,M01930
O=C1NC2=C(C(=O)N1C3CCCCC3)CCC2,5.288,0319_rtdata.tsv,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,931,M00931
O=S(=O)(OC1=NC(=NC(=C1CCCC)C)NCC)N(C)C,4.265,0319_rtdata.tsv,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,1941,M01941
ClC1=CC=C(C=C(N2N=CN=C2)C(O)C(C)(C)C)C(Cl)=C1,6.281,0319_rtdata.tsv,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,1945,M01945
ClC1=CC=C(C=C1)C(O)(C=2C=NC=NC2)C=3C=CC=CC3Cl,5.886,0319_rtdata.tsv,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,1947,M01947
N#CC(C=1C=CC=CC1)(CN2N=CN=C2)CCC3=CC=C(Cl)C=C3,5.931,0319_rtdata.tsv,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1948,M01948
N#CC1=CNC=C1C=2C=CC=C3OC(F)(F)OC32,5.649,0319_rtdata.tsv,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,642,M00642
ClC1=CC=C(C(Cl)=C1)C(O)(CN2N=CN=C2)CCCC,6.188,0319_rtdata.tsv,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,1950,M01950
ClC1=CC=C(C=C1)CC2CCC(C(C)C)C2(O)CN3N=CN=C3,6.375,0319_rtdata.tsv,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1951,M01951
ClC1=CC=C(C=C1)CC2CCC(C)(C)C2(O)CN3N=CN=C3,6.188,0319_rtdata.tsv,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1952,M01952
ClC1=CC=C(C=C1)CCC(O)(CN2N=CN=C2)C(C)(C)C,6.095,0319_rtdata.tsv,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,733,M00733
ClC1=CC=C(C=C1)C=C2CCC(C)(C)C2(O)CN3N=CN=C3,5.861,0319_rtdata.tsv,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1955,M01955
O=C(NC1=CC=C(O)C(Cl)=C1Cl)C2(C)CCCCC2,5.888,0319_rtdata.tsv,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,1960,M01960
O=CNC1=CC=C(C(=O)N(C)C)C(=C1)S(=O)(=O)NC(=O)NC2=NC(OC)=CC(=N2)OC,5.017,0319_rtdata.tsv,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,860,M00860
O=C(C=1C=NOC1C2CC2)C3=CC=C(C=C3S(=O)(=O)C)C(F)(F)F,4.643,0319_rtdata.tsv,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,1962,M01962
O=C(NC1=CC=C(F)C=C1)C2=NC(OC3=CC=CC(=C3)C(F)(F)F)=CC=C2,6.495,0319_rtdata.tsv,O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,1975,M01975
O=C1N(C=2C=C(Cl)C=C(Cl)C2)C(=O)C3(C)CC13C,5.816,0319_rtdata.tsv,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1977,M01977
O=C(NC(C#C)(C)C)C=1C=C(Cl)C=C(Cl)C1,5.723,0319_rtdata.tsv,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,1979,M01979
O=C(C(OC1=CC=C(Cl)C=C1)N2N=CN=C2)C(C)(C)C,5.676,0319_rtdata.tsv,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,1986,M01986
FC(F)(F)C1=CC(Cl)=CC=C1N=C(N2C=NC=C2)COCCC,6.259,0319_rtdata.tsv,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1988,M01988
O=C(NC=1N=C(OC)C=C(N1)OC)NS(=O)(=O)N(C)S(=O)(=O)C,5.078,0319_rtdata.tsv,COc1cc(OC)nc(NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,1990,M01990
O=C(NC=1C=CC=CC1C=2C=CC(Cl)=CC2)C3=CC=CN=C3Cl,5.642,0319_rtdata.tsv,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,921,M00921
O=C1C(Cl)=C(N)C=NN1C=2C=CC=CC2,4.003,0319_rtdata.tsv,Nc1cnn(-c2ccccc2)c(=O)c1Cl,596,M00596
O=C(NC1=NC(=NC(=N1)C)OC)NS(=O)(=O)C=2C=CC=CC2Cl,5.011,0319_rtdata.tsv,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,1995,M01995
O=C(NC(=O)C=1C(F)=CC=CC1F)NC2=CC=C(Cl)C=C2,6.018,0319_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1998,M01998
OC=1N=C(N=C(C1CCCC)C)NCC,4.025,0319_rtdata.tsv,CCCCc1c(C)nc(NCC)nc1O,1999,M01999
O=C1OC(C2=CC=C(OC=3C=CC=CC3)C=C2)(C(=O)N1NC=4C=CC=CC4)C,6.111,0319_rtdata.tsv,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,2000,M02000
N#CC1=NN(C(N)=C1S(=O)C(F)(F)F)C2=C(Cl)C=C(C=C2Cl)C(F)(F)F,5.948,0319_rtdata.tsv,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,814,M00814
O=C(NC=1N=C(OC)C=C(N1)OC)NS(=O)(=O)C2=NC=CC=C2C(F)(F)F,5.433,0319_rtdata.tsv,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,2001,M02001
O=C(NC(=O)C=1C(F)=CC=CC1F)NC2=CC=C(OC3=CC=C(C=C3Cl)C(F)(F)F)C=C2F,6.625,0319_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,2002,M02002
N=1C=2C=CC=CC2NC1C=3OC=CC3,3.511,0319_rtdata.tsv,c1coc(-c2nc3ccccc3[nH]2)c1,2003,M02003
O=C(OC(C)C)C=1C=CC=CC1OP(=S)(OC)N,2.855,0319_rtdata.tsv,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,2005,M02005
O=C(NC=1ON=C(C1)C(C)(CC)CC)C=2C(OC)=CC=CC2OC,5.642,0319_rtdata.tsv,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,2006,M02006
O=C(NC1=CC=C(Cl)C(Cl)=C1)N(OC)C,5.597,0319_rtdata.tsv,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,640,M00640
O=C(NC(=O)C=1C(F)=CC=CC1F)NC=2C=C(Cl)C(OC(F)(F)C(F)C(F)(F)F)=CC2Cl,6.485,0319_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,2007,M02007
O=C(NCCC1=CC=C(OCC#C)C(OC)=C1)C(OCC#C)C2=CC=C(Cl)C=C2,5.619,0319_rtdata.tsv,C#CCOc1ccc(CCNC(=O)C(OCC#C)c2ccc(Cl)cc2)cc1OC,2008,M02008
O=C1C(=NN=C(N1N)C)C=2C=CC=CC2,3.883,0319_rtdata.tsv,Cc1nnc(-c2ccccc2)c(=O)n1N,588,M00588
O=C(C=1C(OC)=CC=C(Br)C1C)C2=C(OC)C(OC)=C(OC)C=C2C,5.433,0319_rtdata.tsv,COc1cc(C)c(C(=O)c2c(OC)ccc(Br)c2C)c(OC)c1OC,2009,M02009
O=C(OC)C=1C=CC=CC1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)C)OC,4.821,0319_rtdata.tsv,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,621,M00621
O=C(NC(=O)C=1C(F)=CC=CC1F)NC2=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C2,6.297,0319_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,2011,M02011
O=C(NC(=O)C=1C=CC=CC1Cl)NC2=CC=C(OC(F)(F)F)C=C2,6.182,0319_rtdata.tsv,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,2013,M02013
O=C(OC1COC1)C=2C=CC=CC2S(=O)(=O)NC(=O)NC=3N=C(C=C(N3)C)C,4.683,0319_rtdata.tsv,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,2016,M02016
O=C(NC=1N=C(OC)C=C(N1)OC)NS(=O)(=O)C2=NC=CC=C2S(=O)(=O)CC,5.033,0319_rtdata.tsv,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,623,M00623
O=C(NC1=NC(=NC(=N1)C)OC)NS(=O)(=O)C=2C=CC=CC2OCCCl,4.706,0319_rtdata.tsv,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,2017,M02017
O=C(OC)C=1SC=CC1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)C)OC,4.776,0319_rtdata.tsv,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,618,M00618
O=C(NC(=O)C=1C(F)=CC=CC1F)NC2=CC(Cl)=C(F)C(Cl)=C2F,6.555,0319_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,915,M00915
N#CN=C(N(C)CC1=CN=C(Cl)C=C1)C,3.951,0319_rtdata.tsv,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,941,M00941
O=C(NC1=CC=C(Cl)C(Cl)=C1)N(C)C,5.357,0319_rtdata.tsv,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,717,M00717
O=[N+]([O-])NC1=NCCN1CC2=CN=C(Cl)C=C2,3.715,0319_rtdata.tsv,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,2026,M02026
O=C(NN(C(=O)C=1C=C(C=C(C1)C)C)C(C)(C)C)C=2C=CC=C(OC)C2C,5.708,0319_rtdata.tsv,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,918,M00918
O=C(NN(C(=O)C=1C=C(C=C(C1)C)C)C(C)(C)C)C2=CC=C(C=C2)CC,5.965,0319_rtdata.tsv,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,934,M00934
N1=CSC=C1C2=NC3=CC=CC=C3N2,3.343,0319_rtdata.tsv,c1ccc2[nH]c(-c3cscn3)nc2c1,2033,M02033
N#CN=C1SCCN1CC2=CN=C(Cl)C=C2,4.207,0319_rtdata.tsv,N#CN=C1SCCN1Cc1ccc(Cl)nc1,936,M00936
N#CCNC(=O)C=1C=NC=CC1C(F)(F)F,3.189,0319_rtdata.tsv,N#CCNC(=O)c1cnccc1C(F)(F)F,926,M00926
O=C(OC)C1=CC=C(C=C1S(=O)(=O)NC(=O)NC=2N=C(OC)C=C(N2)OC)CNS(=O)(=O)C,5.203,0319_rtdata.tsv,COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2040,M02040
O=C(NC=1C=CC=CC1)N(CC2=CC=C(Cl)C=C2)C3CCCC3,6.259,0319_rtdata.tsv,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,2042,M02042
O=C(OC1=CC=CC=2C=CC=CC12)NC,4.059,0319_rtdata.tsv,CNC(=O)Oc1cccc2ccccc12,2045,M02045
O=C1N(N=C(N1C(F)F)C)C2=CC(NS(=O)(=O)C)=C(Cl)C=C2Cl,4.923,0319_rtdata.tsv,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,2048,M02048
ClC1=CC=C(OC(N2N=CN=C2)C(O)C(C)(C)C)C=C1,5.838,0319_rtdata.tsv,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,2049,M02049
O=C(NC(C(=O)CCl)(C)CC)C1=CC(Cl)=C(C(Cl)=C1)C,6.165,0319_rtdata.tsv,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,2052,M02052
O=C(NCC=1C=CC=CC1)C(OC2=CC=C(F)C(=C2)C(F)(F)F)CC,6.025,0319_rtdata.tsv,CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(=O)NCc1ccccc1,2079,M02079
O=C(NC=1C(=CC(Cl)=CC1C)C(=O)NC)C2=CC(Br)=NN2C3=NC=CC=C3Cl,5.416,0319_rtdata.tsv,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,2082,M02082
O=[N+]([O-])C=1C=C(C(Cl)=C(C1NC2=NC=C(C=C2Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,6.491,0319_rtdata.tsv,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,614,M00614
O=S(=O)(NC=1C(F)=CC=CC1F)C=2N=C3N=C(C=CN3N2)C,3.819,0319_rtdata.tsv,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,2084,M02084
O=C(NC1=CC=CC(=C1)C(F)(F)F)N(C)C,5.087,0319_rtdata.tsv,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2085,M02085
FC1=CC=C(C=C1)C(O)(C=2C=CC=CC2F)CN3N=CN=C3,5.181,0319_rtdata.tsv,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2087,M02087
O=C(NN(C(=O)C=1C=CC=CC1)C(C)(C)C)C2=CC=C(Cl)C=C2,5.602,0319_rtdata.tsv,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,2088,M02088
O=C(OC)C=1C(Cl)=NN(C1S(=O)(=O)NC(=O)NC=2N=C(OC)C=C(N2)OC)C,5.954,0319_rtdata.tsv,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2089,M02089
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)OS(=O)(=O)O)O)C,6.141,0319_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CCC4(C)C3CC(O)C12C,2139,M02139
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,6.536,0319_rtdata.tsv,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,496,M00496
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C,5.835,0319_rtdata.tsv,CC(CCC(=O)NCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,1685,M01685
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,6.35,0319_rtdata.tsv,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,495,M00495
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCCC4)C)O)O)C,6.701,0319_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CC(O)C12C,2092,M02092
O=S(=O)([O-])C1=CC=C[N+](=C1)CC,0.583,0319_rtdata.tsv,CC[n+]1cccc(S(=O)(=O)[O-])c1,2094,M02094
O=S(=O)([O-])C1=CC=C[N+](=C1)CCC,0.713,0319_rtdata.tsv,CCC[n+]1cccc(S(=O)(=O)[O-])c1,2095,M02095
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCC,1.339,0319_rtdata.tsv,CCCC[n+]1cccc(S(=O)(=O)[O-])c1,2096,M02096
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCC,2.573,0319_rtdata.tsv,CCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2097,M02097
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCC,3.382,0319_rtdata.tsv,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2098,M02098
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCC,4.08,0319_rtdata.tsv,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2099,M02099
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCC,4.659,0319_rtdata.tsv,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2100,M02100
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCC,5.128,0319_rtdata.tsv,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2101,M02101
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCC,5.503,0319_rtdata.tsv,CCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2102,M02102
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCC,5.806,0319_rtdata.tsv,CCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2103,M02103
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCC,6.069,0319_rtdata.tsv,CCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2104,M02104
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCC,6.295,0319_rtdata.tsv,CCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2105,M02105
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCCC,6.486,0319_rtdata.tsv,CCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2106,M02106
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCCCC,6.643,0319_rtdata.tsv,CCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2107,M02107
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCCCCC,6.788,0319_rtdata.tsv,CCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2108,M02108
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCCCCCC,6.909,0319_rtdata.tsv,CCCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2109,M02109
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCCCCCCC,7.007,0319_rtdata.tsv,CCCCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2110,M02110
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCCCCCCCC,7.101,0319_rtdata.tsv,CCCCCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2111,M02111
O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCCCCCCCCC,7.21,0319_rtdata.tsv,CCCCCCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,2112,M02112
CC(C)CCCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,7.264,0320_rtdata.tsv,CC(C)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,1662,M01662
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,6.442,0320_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,181,M00181
CC(C)CCCC(C)C1CCC2C1(CCC3C2C(CC4=CC(=O)CCC34C)O)C,7.218,0320_rtdata.tsv,CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C,2140,M02140
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,7.244,0320_rtdata.tsv,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,1867,M01867
CC(CCCC(C)C(=O)O)C1CCC2C1(CCC3C2C(CC4=CC(=O)CCC34C)O)C,6.507,0320_rtdata.tsv,CC(CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C)C(=O)O,1679,M01679
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,5.657,0320_rtdata.tsv,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,494,M00494
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,5.828,0320_rtdata.tsv,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,378,M00378
CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C,4.832,0320_rtdata.tsv,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1421,M01421
CC(C)CCCC(C)C1CCC2C1(CCC3C2C(=O)C=C4C3(CCC(C4)O)C)C,7.217,0320_rtdata.tsv,CC(C)CCCC(C)C1CCC2C3C(=O)C=C4CC(O)CCC4(C)C3CCC12C,2173,M02173
CC(CCC=C(C)C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,6.924,0320_rtdata.tsv,CC(C)=CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,488,M00488
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,6.442,0320_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,148,M00148
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.582,0320_rtdata.tsv,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,483,M00483
CCC(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,2.868,0320_rtdata.tsv,CCC(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,1694,M01694
C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CC(=O)O,0.582,0320_rtdata.tsv,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CC(=O)O,1869,M01869
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.603,0320_rtdata.tsv,CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,1691,M01691
CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C,6.736,0320_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,1681,M01681
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(=O)CC4C3(CCC(C4)O)C)C,6.096,0320_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C,1680,M01680
CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(=O)C4)C)C,5.135,0320_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,1682,M01682
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,5.897,0320_rtdata.tsv,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,493,M00493
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,5.29,0320_rtdata.tsv,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,1418,M01418
CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(CC4C3(CCC(C4)O)C)O)C,5.807,0320_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(=O)C12C,1683,M01683
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,6.305,0320_rtdata.tsv,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,512,M00512
CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,2.228,0320_rtdata.tsv,CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,1712,M01712
[H+].C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)[O-],2.051,0320_rtdata.tsv,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)[O-].[H+],1870,M01870
