anchor_idx,positive_idx,anchor,positive,anchor_smiles,positive_smiles,type,morgan_similarity,maccs_similarity,same_scaffold,scaffold,scaffold_size,scaffold_specificity,relation_score,rank_within_type,contrastive_weight
2057,641,M02057,M00641,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,CN(C)C(=O)Nc1ccc(Cl)cc1,strong,0.8275862068965517,0.7631578947368421,0,,0,0.0,0.6873411978221415,1,0.6873411978221415
2057,2379,M02057,M02379,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,medium,0.7272727272727273,0.85,1,c1ccc(Oc2ccccc2)cc1,29,0.6438836066809098,0.7454461773657728,1,0.7454461773657728
2058,2687,M02058,M02687,CN(C)C(=O)NC1CCCCCCC1,CN(C)C(=O)NC1CCCCC1,strong,1.0,0.9375,0,,0,0.0,0.834375,1,0.834375
2061,641,M02061,M00641,CN(C)C(=O)Nc1ccccc1,CN(C)C(=O)Nc1ccc(Cl)cc1,medium,0.6428571428571429,0.8620689655172413,1,c1ccccc1,802,0.21161295934610674,0.632973470995512,1,0.632973470995512
2061,712,M02061,M00712,CN(C)C(=O)Nc1ccccc1,CC(C)c1ccc(NC(=O)N(C)C)cc1,medium,0.6,0.9615384615384616,1,c1ccccc1,802,0.21161295934610674,0.6321265592865314,2,0.6321265592865314
2065,4218,M02065,M04218,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)c(Cl)c1F,medium,0.6491228070175439,1.0,1,O=C(NC(=O)c1ccccc1)Nc1ccccc1,8,0.802209494641301,0.7598051084067214,1,0.7598051084067214
2065,2011,M02065,M02011,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,medium,0.6379310344827587,0.9534883720930233,1,O=C(NC(=O)c1ccccc1)Nc1ccccc1,8,0.802209494641301,0.7414621379091062,2,0.7414621379091062
2067,3971,M02067,M03971,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(CCC(C)C(C(C)C)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,strong,0.9108910891089109,0.9433962264150944,1,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(CCCCO1)C2,2,0.9466801716388252,0.924385735814944,1,0.924385735814944
2067,2054,M02067,M02054,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,strong,0.8055555555555556,0.9423076923076923,0,,0,0.0,0.7189102564102564,2,0.7189102564102564
2068,2213,M02068,M02213,COCCCNc1nc(NC(C)C)nc(SC)n1,CCNc1nc(NC(C)C)nc(SC)n1,medium,0.6153846153846154,0.6730769230769231,1,c1ncncn1,40,0.6028054368020348,0.6279208155203053,1,0.6279208155203053
2071,2406,M02071,M02406,CNC(=O)Oc1cc(C)cc(C(C)C)c1,CNC(=O)Oc1cc(C)cc(C)c1,medium,0.7096774193548387,0.9615384615384616,1,c1ccccc1,802,0.21161295934610674,0.6979330108994346,1,0.6979330108994346
2073,4386,M02073,M04386,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,medium,0.7222222222222222,0.9629629629629629,1,c1ccc2ncccc2c1,21,0.6846698721617894,0.7767745548983425,1,0.7767745548983425
2073,2296,M02073,M02296,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,O=C(O)c1cnc2c(C(=O)O)c(Cl)ccc2c1,medium,0.7027027027027027,0.8387096774193549,1,c1ccc2ncccc2c1,21,0.6846698721617894,0.7339995218007288,2,0.7339995218007288
2075,4456,M02075,M04456,CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1,CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=C(C)C4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1,strong,0.8202247191011236,1.0,1,O=C1CC2C(=CC3C2C=CC2CC(OC4CCCCO4)CC23)C(=O)CC(OC2CCCCO2)CCCCO1,3,0.9088491513636503,0.8784622041652217,1,0.8784622041652217
2075,4457,M02075,M04457,CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1,CCC1CCCC(OC2CCC(NC)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1,strong,0.8202247191011236,0.8571428571428571,1,O=C1CC2C(=CC3C2C=CC2CC(OC4CCCCO4)CC23)C(=O)CC(OC2CCCCO2)CCCCO1,3,0.9088491513636503,0.842747918450936,2,0.842747918450936
2076,2196,M02076,M02196,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,CNC(=O)N(C)c1nnc(C(F)(F)F)s1,medium,0.7428571428571429,0.8666666666666667,1,c1nncs1,4,0.8795051323147839,0.79430672222817,1,0.79430672222817
2078,1991,M02078,M01991,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,medium,0.6571428571428571,1.0,1,c1ccccc1,802,0.21161295934610674,0.6760276581876303,1,0.6760276581876303
2078,2407,M02078,M02407,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,CNC(=O)Oc1cc(C)c(C)c(C)c1,medium,0.7241379310344828,0.7714285714285715,1,c1ccccc1,802,0.21161295934610674,0.6590818453797485,2,0.6590818453797485
2091,2204,M02091,M02204,CON(C)C(=O)Nc1ccc(Br)cc1,CON(C)C(=O)Nc1ccc(Cl)cc1,medium,0.696969696969697,0.9473684210526315,1,c1ccccc1,802,0.21161295934610674,0.686765867346892,1,0.686765867346892
2091,2458,M02091,M02458,CON(C)C(=O)Nc1ccc(Br)cc1,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,medium,0.631578947368421,0.925,1,c1ccccc1,802,0.21161295934610674,0.6419393123229686,2,0.6419393123229686
2092,153,M02092,M00153,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,medium,0.7857142857142857,1.0,1,C1CCC2C(C1)CCC1C3CCCC3CCC21,33,0.6274242932504864,0.8155422154161444,1,0.8155422154161444
2092,1844,M02092,M01844,CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CC(O)C12C,CC(CC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,medium,0.6333333333333333,1.0,1,C1CCC2C(C1)CCC1C3CCCC3CCC21,33,0.6274242932504864,0.7241136439875728,2,0.7241136439875728
2094,2095,M02094,M02095,CC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7419354838709677,0.9148936170212766,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7732899614824675,1,0.7732899614824675
2094,2096,M02094,M02096,CC[n+]1cccc(S(=O)(=O)[O-])c1,CCCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.696969696969697,0.8958333333333334,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7415454184197193,2,0.7415454184197193
2095,2096,M02095,M02096,CCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,0.8125,0.9791666666666666,1,c1cc[nH+]cc1,25,0.6627017793637848,0.8316969335712344,1,0.8316969335712344
2095,2097,M02095,M02097,CCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7878787878787878,0.94,1,c1cc[nH+]cc1,25,0.6627017793637848,0.8071325396318404,1,0.8071325396318404
2095,2098,M02095,M02098,CCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,2,0.7886209531790774
2096,2097,M02096,M02097,CCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,0.90625,0.96,1,c1cc[nH+]cc1,25,0.6627017793637848,0.8831552669045677,1,0.8831552669045677
2096,2098,M02096,M02098,CCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,0.8787878787878788,0.9411764705882353,1,c1cc[nH+]cc1,25,0.6627017793637848,0.8619721118243537,2,0.8619721118243537
2096,2099,M02096,M02099,CCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,0.8787878787878788,0.9411764705882353,1,c1cc[nH+]cc1,25,0.6627017793637848,0.8619721118243537,3,0.8619721118243537
2096,2094,M02096,M02094,CCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.696969696969697,0.8958333333333334,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7415454184197193,1,0.7415454184197193
2097,2098,M02097,M02098,CCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,0.96875,0.9803921568627451,1,c1cc[nH+]cc1,25,0.6627017793637848,0.925753306120254,1,0.925753306120254
2097,2099,M02097,M02099,CCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,0.96875,0.9803921568627451,1,c1cc[nH+]cc1,25,0.6627017793637848,0.925753306120254,2,0.925753306120254
2097,2100,M02097,M02100,CCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,0.96875,0.9803921568627451,1,c1cc[nH+]cc1,25,0.6627017793637848,0.925753306120254,3,0.925753306120254
2097,2095,M02097,M02095,CCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7878787878787878,0.94,1,c1cc[nH+]cc1,25,0.6627017793637848,0.8071325396318404,1,0.8071325396318404
2097,2094,M02097,M02094,CCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6764705882352942,0.86,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7202876198457442,2,0.7202876198457442
2098,2099,M02098,M02099,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2098,2100,M02098,M02100,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2098,2101,M02098,M02101,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2098,2095,M02098,M02095,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2098,2094,M02098,M02094,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2099,2098,M02099,M02098,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2099,2100,M02099,M02100,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2099,2101,M02099,M02101,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2099,2095,M02099,M02095,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2099,2094,M02099,M02094,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2100,2098,M02100,M02098,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2100,2099,M02100,M02099,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2100,2101,M02100,M02101,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2100,2095,M02100,M02095,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2100,2094,M02100,M02094,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2101,2098,M02101,M02098,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2101,2099,M02101,M02099,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2101,2100,M02101,M02100,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2101,2095,M02101,M02095,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2101,2094,M02101,M02094,CCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2102,2098,M02102,M02098,CCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2102,2099,M02102,M02099,CCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2102,2100,M02102,M02100,CCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2102,2095,M02102,M02095,CCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2102,2094,M02102,M02094,CCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2103,2098,M02103,M02098,CCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2103,2099,M02103,M02099,CCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2103,2100,M02103,M02100,CCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2103,2095,M02103,M02095,CCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2103,2094,M02103,M02094,CCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2104,2098,M02104,M02098,CCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2104,2099,M02104,M02099,CCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2104,2100,M02104,M02100,CCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2104,2095,M02104,M02095,CCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2104,2094,M02104,M02094,CCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2105,2098,M02105,M02098,CCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2105,2099,M02105,M02099,CCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2105,2100,M02105,M02100,CCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2105,2095,M02105,M02095,CCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2105,2094,M02105,M02094,CCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2106,2098,M02106,M02098,CCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2106,2099,M02106,M02099,CCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2106,2100,M02106,M02100,CCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2106,2095,M02106,M02095,CCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2106,2094,M02106,M02094,CCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2107,2098,M02107,M02098,CCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2107,2099,M02107,M02099,CCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2107,2100,M02107,M02100,CCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2107,2095,M02107,M02095,CCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2107,2094,M02107,M02094,CCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2108,2098,M02108,M02098,CCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2108,2099,M02108,M02099,CCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
2108,2100,M02108,M02100,CCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,3,0.9494052669045677
2108,2095,M02108,M02095,CCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7647058823529411,0.9215686274509803,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7886209531790774,1,0.7886209531790774
2108,2094,M02108,M02094,CCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.6571428571428571,0.8431372549019608,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7044752949157722,2,0.7044752949157722
2109,2098,M02109,M02098,CCCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,1,0.9494052669045677
2109,2099,M02109,M02099,CCCCCCCCCCCCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,CCCCCCC[n+]1cccc(S(=O)(=O)[O-])c1,strong,1.0,1.0,1,c1cc[nH+]cc1,25,0.6627017793637848,0.9494052669045677,2,0.9494052669045677
