anchor_idx,positive_idx,anchor,positive,anchor_smiles,positive_smiles,type,morgan_similarity,maccs_similarity,same_scaffold,scaffold,scaffold_size,scaffold_specificity,relation_score,rank_within_type,contrastive_weight,pair_min,pair_max
165,163,M00165,M00163,OCC1OC(Oc2cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,strong,0.8867924528301887,0.975,0,,0,0.0,0.7758254716981132,3,0.7758254716981132,163,165
1489,1098,M01489,M01098,CC(=O)NC(CCCCN)C(=O)O,CC(=O)NC(CCCN)C(=O)O,strong,0.8888888888888888,0.9696969696969697,0,,0,0.0,0.7757575757575758,1,0.7757575757575758,1098,1489
1670,1563,M01670,M01563,CC(CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(=O)O,CC(CCCC(C)(C)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,medium,0.7377049180327869,0.9,1,C1=C2CCCCC2C2CCC3CCCC3C2C1,16,0.7185751418868361,0.7754092221026976,2,0.7754092221026976,1563,1670
3289,721,M03289,M00721,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,medium,0.6923076923076923,0.9122807017543859,1,O=S(=O)(Nc1ccon1)c1ccccc1,4,0.8795051323147839,0.7753805606704294,2,0.7753805606704294,721,3289
4134,3815,M04134,M03815,CCc1cc2c(s1)-n1cnnc1CN=C2c1ccccc1Cl,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,medium,0.6727272727272727,0.9591836734693877,1,c1ccc(C2=NCc3nncn3-c3sccc32)cc1,4,0.8795051323147839,0.7753580518509282,1,0.7753580518509282,3815,4134
4351,707,M04351,M00707,CC(C)Nc1nc(NC(C)C)[nH]c(=O)n1,CCNc1nc(NC(C)C)[nH]c(=O)n1,medium,0.71875,0.875,1,O=c1ncnc[nH]1,6,0.8352580650673657,0.7752887097601048,1,0.7752887097601048,707,4351
3053,3035,M03053,M03035,C=C(C(=O)C(O)C(C)C1C(OC(C)=O)CC2(C)C3CCC4C(C)C(=O)C=CC45CC35CCC12C)C(C)CO,C=C(C(=O)C(OC(C)=O)C(C)C1C(OC(C)=O)CC2(C)C3CCC4C(C)C(=O)C=CC45CC35CCC12C)C(C)C,medium,0.725,0.8478260869565217,1,O=C1C=CC23CC24CCC2CCCC2C4CCC3C1,5,0.8555293230024756,0.7752859201895017,2,0.7752859201895017,3035,3053
1177,1188,M01177,M01188,O=C(O)c1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,COc1ccc(C(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,medium,0.7333333333333333,0.9333333333333333,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7751569839557304,1,0.7751569839557304,1177,1188
1187,1188,M01187,M01188,O=C(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,COc1ccc(C(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,medium,0.7333333333333333,0.9333333333333333,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7751569839557304,1,0.7751569839557304,1187,1188
1168,1169,M01168,M01169,CC1=C2C(=O)C=C(CO)C2C2OC(=O)C(C)C2CC1,CC1=C2C(=O)C=C(COC(=O)C(=O)O)C2C2OC(=O)C(C)C2CC1,medium,0.6981132075471698,0.8974358974358975,1,O=C1CC2CCC=C3C(=O)C=CC3C2O1,4,0.8795051323147839,0.7751526687344938,1,0.7751526687344938,1168,1169
3349,3325,M03349,M03325,CC(C)(C)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(N)=O,CC(C)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(N)=O,medium,0.7636363636363637,0.9411764705882353,1,c1ccc2[nH]ccc2c1,63,0.5442457568182516,0.7751127993516147,1,0.7751127993516147,3325,3349
4325,3700,M04325,M03700,CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)CN(CC)CC)C1O,medium,0.7076923076923077,0.8333333333333334,1,c1ccc2c(c1)NC1C3CC4CC[NH+]3C3CC21CC43,2,0.9466801716388252,0.7749507436945418,1,0.7749507436945418,3700,4325
1923,2758,M01923,M02758,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,medium,0.6862745098039216,0.9074074074074074,1,c1ccc(C2(Cn3cncn3)OCCO2)cc1,3,0.9088491513636503,0.7749439304387523,1,0.7749439304387523,1923,2758
3109,3110,M03109,M03110,COC1=CC(=O)C2(c3cc(=O)c4c(O)cc(O)cc4o3)C(CC=C(C)C2CC2(O)C(C)(O)CCC3C(C)(C)CC(O)CC32C)C1=O,COC1=CC(=O)C2(c3cc(=O)c4c(O)cc(O)cc4o3)C(CC=C(C)C2CC2C(C)C(O)CC3C(C)(C)CC(O)CC23C)C1=O,medium,0.6702127659574468,0.9230769230769231,1,O=C1C=CC(=O)C2(c3cc(=O)c4ccccc4o3)C(CC3CCCC4CCCCC43)C=CCC12,2,0.9466801716388252,0.7748989160895227,1,0.7748989160895227,3109,3110
845,661,M00845,M00661,CNC(=C[N+](=O)[O-])NCCSCc1ccc(C[N+](C)(C)[O-])o1,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,medium,0.7169811320754716,0.9264705882352942,1,c1ccoc1,12,0.7538526280001345,0.7748842205041266,1,0.7748842205041266,661,845
1693,1466,M01693,M01466,CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,strong,0.8857142857142857,0.9736842105263158,0,,0,0.0,0.7748496240601503,3,0.7748496240601503,1466,1693
1693,482,M01693,M00482,CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,strong,0.8857142857142857,0.9736842105263158,0,,0,0.0,0.7748496240601503,2,0.7748496240601503,482,1693
3997,3989,M03997,M03989,CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccc(O)cc21,CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,medium,0.7872340425531915,0.8461538461538461,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7747867750312367,2,0.7747867750312367,3989,3997
3996,3989,M03996,M03989,CCCCn1cc(C(=O)c2cccc3ccccc23)c2cc(O)ccc21,CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,medium,0.7872340425531915,0.8461538461538461,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7747867750312367,2,0.7747867750312367,3989,3996
4309,3334,M04309,M03334,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCCCC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(CC)CC4)ccc3OCC)nc12,strong,0.8805970149253731,0.9855072463768116,0,,0,0.0,0.7747350205494268,1,0.7747350205494268,3334,4309
4309,3337,M04309,M03337,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCCCC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(C)CC4)ccc3OCC)nc12,strong,0.8805970149253731,0.9855072463768116,0,,0,0.0,0.7747350205494268,2,0.7747350205494268,3337,4309
659,2812,M00659,M02812,NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,medium,0.7419354838709677,0.7894736842105263,1,C1=Cc2ccccc2Nc2ccccc21,4,0.8795051323147839,0.7744554812224298,1,0.7744554812224298,659,2812
4249,4183,M04249,M04183,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,medium,0.7288135593220338,0.847457627118644,1,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5,6,0.8352580650673657,0.7744412521329861,2,0.7744412521329861,4183,4249
4493,4490,M04493,M04490,O=C1NCC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccc2c(c1)OCO2,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,medium,0.7142857142857143,0.8548387096774194,1,O=C1NCC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccc2c(c1)OCO2,4,0.8795051323147839,0.774206875838001,1,0.774206875838001,4490,4493
1203,1277,M01203,M01277,O=C1CCC(Cc2cc(O)cc(O)c2)O1,O=C1CCC(Cc2cccc(O)c2)O1,medium,0.7222222222222222,0.8620689655172413,1,O=C1CCC(Cc2ccccc2)O1,6,0.8352580650673657,0.7741392844727485,1,0.7741392844727485,1203,1277
125,276,M00125,M00276,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,medium,0.7777777777777778,0.8620689655172413,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7741035783765648,1,0.7741035783765648,125,276
4002,4003,M04002,M04003,Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,strong,0.8260869565217391,0.75,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7740600618739037,1,0.7740600618739037,4002,4003
110,415,M00110,M00415,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O,medium,0.7272727272727273,0.9552238805970149,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.7738304291594565,1,0.7738304291594565,110,415
3976,3981,M03976,M03981,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccc(OC)cc21,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccc(O)cc21,medium,0.7592592592592593,0.9090909090909091,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.773736170789143,1,0.773736170789143,3976,3981
2763,3717,M02763,M03717,CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,medium,0.7560975609756098,0.8928571428571429,1,c1ccc(Oc2ccccc2)cc1,29,0.6438836066809098,0.773455363301788,1,0.773455363301788,2763,3717
253,1857,M00253,M01857,NC(=O)NCCCC(N)C(=O)O,NC(=O)NCCCCC(N)C(=O)O,strong,0.8846153846153846,0.9705882352941176,0,,0,0.0,0.7734162895927602,1,0.7734162895927602,253,1857
2094,2095,M02094,M02095,CC[n+]1cccc(S(=O)(=O)[O-])c1,CCC[n+]1cccc(S(=O)(=O)[O-])c1,medium,0.7419354838709677,0.9148936170212766,1,c1cc[nH+]cc1,25,0.6627017793637848,0.7732899614824675,1,0.7732899614824675,2094,2095
557,549,M00557,M00549,O=C(O)C=Cc1ccc(O)c(OC2OC(CO)C(O)C(O)C2O)c1,O=C(O)C=Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,medium,0.7142857142857143,0.9714285714285714,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7732522220509684,1,0.7732522220509684,549,557
187,72,M00187,M00072,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc4c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O4)C(c2ccc(O)cc2)O3)cc1,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O3)cc1,strong,0.8863636363636364,0.9655172413793104,0,,0,0.0,0.7731974921630094,1,0.7731974921630094,72,187
4513,2884,M04513,M02884,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,medium,0.7391304347826086,0.9210526315789473,1,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,25,0.6627017793637848,0.7731466856688698,1,0.7731466856688698,2884,4513
3990,3974,M03990,M03974,CCCCn1cc(C(=O)c2cccc3ccc(C)cc23)c2ccccc21,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,medium,0.7551020408163265,0.9166666666666666,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7731357791173228,1,0.7731357791173228,3974,3990
48,50,M00048,M00050,COc1cc(-c2oc3cc(=O)cc4oc(O)c(C=[OH+])c(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.6857142857142857,0.9333333333333333,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.7730913032122761,2,0.7730913032122761,48,50
2633,2639,M02633,M02639,Cc1cccc(C)c1NC(=O)C1CCCCN1C,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,medium,0.6888888888888889,0.8936170212765957,1,O=C(Nc1ccccc1)C1CCCCN1,3,0.9088491513636503,0.7730649613570297,2,0.7730649613570297,2633,2639
3920,1959,M03920,M01959,CC(C)(COCc1cccc(Oc2ccccc2)c1)c1ccc(OC(F)(F)Br)cc1,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,medium,0.723404255319149,0.7878787878787878,1,c1ccc(CCOCc2cccc(Oc3ccccc3)c2)cc1,2,0.9466801716388252,0.7730142759070101,1,0.7730142759070101,1959,3920
3695,4168,M03695,M04168,CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,medium,0.6851851851851852,0.9019607843137255,1,c1cc2c3c(c1)OC1CCCC4C(C2)NCCC314,3,0.9088491513636503,0.7729286798940901,1,0.7729286798940901,3695,4168
1806,1225,M01806,M01225,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,medium,0.7674418604651163,0.7037037037037037,1,C(=CC=CC=CC=CC=CC1=CCCCC1)C=CC=CC=CC=CC1=CCCCC1,3,0.9088491513636503,0.7727184149095432,1,0.7727184149095432,1225,1806
1701,56,M01701,M00056,NC(N)=NCCCCC(N)C(=O)O,NC(N)=NCCCC(N)C(=O)O,strong,0.8846153846153846,0.967741935483871,0,,0,0.0,0.7727047146401985,1,0.7727047146401985,56,1701
3994,3985,M03994,M03985,O=C(c1cccc2ccccc12)c1cn(CCCCO)c2ccccc12,O=C(O)CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,medium,0.7777777777777778,0.8604651162790697,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7726908336972944,1,0.7726908336972944,3985,3994
3152,3151,M03152,M03151,CCCCCCCCCCCC=CCCC1CCCC(C)N1,CCCCCCCCCCCC1CCCC(C)N1,medium,0.7058823529411765,0.96,1,C1CCNCC1,15,0.7265474540909509,0.7725115298783486,1,0.7725115298783486,3151,3152
3152,3153,M03152,M03153,CCCCCCCCCCCC=CCCC1CCCC(C)N1,CCCCCCCCCCCCCC1CCCC(C)N1,medium,0.7058823529411765,0.96,1,C1CCNCC1,15,0.7265474540909509,0.7725115298783486,2,0.7725115298783486,3152,3153
3155,3152,M03155,M03152,CCCCCCCCCCCCCCCC1CCCC(C)N1,CCCCCCCCCCCC=CCCC1CCCC(C)N1,medium,0.7058823529411765,0.96,1,C1CCNCC1,15,0.7265474540909509,0.7725115298783486,1,0.7725115298783486,3152,3155
816,817,M00816,M00817,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1SC(F)(F)F,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C(F)(F)F,medium,0.6956521739130435,0.9069767441860465,1,c1ccc(-n2cccn2)cc1,5,0.8555293230024756,0.772464888844709,1,0.772464888844709,816,817
747,765,M00747,M00765,CCNc1nc(NC(C)(C)C)[nH]c(=O)n1,CCNc1nc(NCC)[nH]c(=O)n1,medium,0.71875,0.8636363636363636,1,O=c1ncnc[nH]1,6,0.8352580650673657,0.7724478006691957,1,0.7724478006691957,747,765
639,766,M00639,M00766,CCNc1nc(NC(C)C)nc(OC)n1,CCNc1nc(NC(C)CC)nc(OC)n1,medium,0.7575757575757576,0.9090909090909091,1,c1ncncn1,40,0.6028054368020348,0.772238997338487,2,0.772238997338487,639,766
446,445,M00446,M00445,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,strong,0.8703703703703703,1.0,0,,0,0.0,0.7722222222222221,3,0.7722222222222221,445,446
3847,3848,M03847,M03848,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,medium,0.7,0.8809523809523809,1,c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1,4,0.8795051323147839,0.7721638650853129,1,0.7721638650853129,3847,3848
3857,3858,M03857,M03858,CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,medium,0.75,0.8421052631578947,1,O=C(Nc1ccccc1)c1ccccc1,13,0.744107216431016,0.772142398254126,2,0.772142398254126,3857,3858
860,2282,M00860,M02282,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(NC=O)cccc2C(=O)N(C)C)n1,medium,0.6666666666666666,0.9859154929577465,1,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1,6,0.8352580650673657,0.7717675829995415,1,0.7717675829995415,860,2282
1679,1671,M01679,M01671,CC(CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C)C(=O)O,CC(CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(=O)O,medium,0.734375,0.926829268292683,1,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,25,0.6627017793637848,0.7717375839777385,1,0.7717375839777385,1671,1679
1613,1618,M01613,M01618,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,medium,0.7230769230769231,0.92,1,O=c1[nH]cnc2c1ncn2C1CCCO1,16,0.7185751418868361,0.7716324251291793,2,0.7716324251291793,1613,1618
1614,1577,M01614,M01577,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,medium,0.7230769230769231,0.92,1,O=c1[nH]cnc2c1ncn2C1CCCO1,16,0.7185751418868361,0.7716324251291793,2,0.7716324251291793,1577,1614
2152,2128,M02152,M02128,CCCCCCC=CC=CCCCCCCCC(=O)O,CCCCC=CC=CC=CCCCCCCCC(=O)O,strong,0.8888888888888888,0.9523809523809523,0,,0,0.0,0.7714285714285714,1,0.7714285714285714,2128,2152
4106,4537,M04106,M04537,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,medium,0.6964285714285714,0.8461538461538461,1,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,2,0.9466801716388252,0.7713976301414281,1,0.7713976301414281,4106,4537
1331,10,M01331,M00010,COc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1O,Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,medium,0.6976744186046512,0.9090909090909091,1,c1ccc(C2CCc3ccccc3O2)cc1,6,0.8352580650673657,0.7711660881956228,2,0.7711660881956228,10,1331
205,22,M00205,M00022,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,medium,0.7297297297297297,0.9655172413793104,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7711368185132532,1,0.7711368185132532,22,205
4264,1998,M04264,M01998,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(C(F)(F)F)cc1,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,medium,0.6923076923076923,0.9411764705882353,1,O=C(NC(=O)c1ccccc1)Nc1ccccc1,8,0.802209494641301,0.7710101572278693,1,0.7710101572278693,1998,4264
142,2668,M00142,M02668,CCCCCCCCCCCCCCCCCC(=O)OCCCC,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,strong,0.9545454545454546,0.7916666666666666,0,,0,0.0,0.7706439393939394,1,0.7706439393939394,142,2668
4020,4019,M04020,M04019,O=C(c1ccc(F)c2ccccc12)c1cn(CCCCCF)c2ccccc12,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,medium,0.7872340425531915,0.8292682926829268,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7705653866635068,2,0.7705653866635068,4019,4020
367,1241,M00367,M01241,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,medium,0.7142857142857143,1.0,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7704910989020164,2,0.7704910989020164,367,1241
1741,3270,M01741,M03270,CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,medium,0.7222222222222222,0.9375,1,C1CCCCC1,21,0.6846698721617894,0.7704088141576018,1,0.7704088141576018,1741,3270
2264,596,M02264,M00596,Nc1c(Cl)cnn(-c2ccccc2)c1=O,Nc1cnn(-c2ccccc2)c(=O)c1Cl,medium,0.6571428571428571,0.9767441860465116,1,O=c1cccnn1-c1ccccc1,4,0.8795051323147839,0.7703975306445598,1,0.7703975306445598,596,2264
4445,4444,M04445,M04444,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCCCC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,strong,0.8769230769230769,0.9767441860465116,0,,0,0.0,0.770339892665474,1,0.770339892665474,4444,4445
2622,4145,M02622,M04145,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,medium,0.7222222222222222,0.78,1,c1ccc(C2=NCc3cncn3-c3ccccc32)cc1,2,0.9466801716388252,0.7703353590791571,1,0.7703353590791571,2622,4145
2401,2605,M02401,M02605,CCCCOC(=O)c1ccccc1C(=O)OCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,strong,0.8571428571428571,0.896551724137931,1,c1ccccc1,802,0.21161295934610674,0.770165589222113,3,0.770165589222113,2401,2605
2401,2307,M02401,M02307,CCCCOC(=O)c1ccccc1C(=O)OCCCC,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,strong,0.8571428571428571,0.896551724137931,1,c1ccccc1,802,0.21161295934610674,0.770165589222113,2,0.770165589222113,2307,2401
350,33,M00350,M00033,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,strong,0.8771929824561403,0.975,0,,0,0.0,0.7700657894736842,3,0.7700657894736842,33,350
472,1748,M00472,M01748,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC,strong,0.875,0.98,0,,0,0.0,0.77,2,0.77,472,1748
472,1575,M00472,M01575,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC,strong,0.875,0.98,0,,0,0.0,0.77,1,0.77,472,1575
2662,2663,M02662,M02663,Nc1ccc2nc3c(N)cccc3nc2c1,Nc1ccc2nc3ccc(N)cc3nc2c1,medium,0.6296296296296297,1.0,1,c1ccc2nc3ccccc3nc2c1,2,0.9466801716388252,0.7697798035236015,1,0.7697798035236015,2662,2663
995,1719,M00995,M01719,CC(O)C(O)c1cnc2nc(N)[nH]c(=O)c2n1,Nc1nc2ncc(C(O)C(O)CO)nc2c(=O)[nH]1,medium,0.7209302325581395,0.8035714285714286,1,O=c1[nH]cnc2nccnc12,3,0.9088491513636503,0.7697783693822884,1,0.7697783693822884,995,1719
4757,4772,M04757,M04772,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,medium,0.6851851851851852,0.9436619718309859,1,O=S1(=O)NCNc2ccccc21,7,0.8176983027273006,0.7696813494779526,1,0.7696813494779526,4757,4772
1440,1002,M01440,M01002,O=C1CC(C(=O)[O-])NC(=O)N1,O=C1CC(C(=O)O)NC(=O)N1,medium,0.6785714285714286,0.9047619047619048,1,O=C1CCNC(=O)N1,3,0.9088491513636503,0.7696607060378808,1,0.7696607060378808,1002,1440
4169,851,M04169,M00851,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,medium,0.7192982456140351,0.8703703703703703,1,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,8,0.802209494641301,0.7695029641572088,1,0.7695029641572088,851,4169
2921,781,M02921,M00781,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CO,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(=O)O,medium,0.7209302325581395,0.8571428571428571,1,c1ccc(NCn2cccn2)cc1,7,0.8176983027273006,0.769498599229693,2,0.769498599229693,781,2921
